id_flight,status_f,director_full_name,date_time_start,date_time_end,number_f,base_price,fk_id_truck,fk_id_worker,fk_id_city1,fk_id_city2,fk_id_driver1,fk_id_driver2,fk_id_customer
173,Canceled,Erryqdv Miofdig Yzhekh,2022-04-01 09:04:54,2022-04-24 05:04:36,173,80936,1675,3279,3519,4290,3477,5564,7889
174,Canceled,Ywenztyda Onxexe Fn,2022-04-07 08:04:58,2022-04-17 11:04:55,174,76503,5913,6046,229,5845,3943,1413,9740
175,In progress,Zkfs Jjf Shkmfljo,2022-04-09 04:04:44,2022-04-22 10:04:27,175,58057,1510,8295,995,7757,6471,9640,3492
176,In progress,Lh Hofmngr Chqhhstqdghi,2022-04-12 09:04:24,2022-04-26 05:04:24,176,71086,5952,5996,1393,9519,9499,6629,4573
177,Done,Rrj Fxtdapssb Omw,2022-04-09 03:04:02,2022-04-20 05:04:31,177,66799,263,8439,1101,8683,5355,5430,6977
178,In progress,Zaoan Gq Qpughhpkggv,2022-04-13 02:04:47,2022-04-28 10:04:54,178,56219,9673,5180,4252,5826,5380,1459,2750
179,Done,Dmxsfeefeb Yidpqyb Za,2022-04-01 02:04:36,2022-04-21 04:04:31,179,38403,141,7660,4243,8143,432,4996,6520
180,Canceled,Nfgpykart Lmevjiu Guctyjuvm,2022-04-10 11:04:26,2022-04-22 11:04:19,180,33443,9258,6022,4822,5157,4255,588,9764
181,Canceled,Rmnnpzibovw Rovmlittz Wdguoe,2022-04-07 09:04:11,2022-04-22 02:04:12,181,31564,7575,8664,3948,9671,5034,2489,8105
182,In progress,Iemgcbwopzje Lrrwvpkdtzbk Fcvcjy,2022-04-11 10:04:43,2022-04-24 04:04:24,182,91760,6082,3662,1698,385,5145,6471,3281
183,Canceled,Bogahm Pntqzyypp Ozm,2022-04-13 09:04:58,2022-04-19 10:04:29,183,86014,1548,1111,8113,8734,7187,5708,368
184,Done,Wvnzcojavvy Kpgxys Ovvgodtgku,2022-04-08 11:04:12,2022-04-19 12:04:07,184,57090,9928,5177,9941,2332,338,2988,3617
185,Canceled,Linxflqkbj Pad Iuatnxsj,2022-04-08 01:04:45,2022-04-18 10:04:35,185,73823,3163,3539,8013,4199,5791,700,6056
186,Canceled,Rqrqbthp Hk Eh,2022-04-02 02:04:56,2022-04-22 05:04:53,186,88249,8918,2896,596,8104,8505,5585,9438
187,Canceled,Ou Bpvarabep Tudufspx,2022-04-05 06:04:55,2022-04-18 11:04:06,187,54931,9349,3539,5369,7616,823,1162,1430
188,In progress,Nnweamlylgjqn Eujoncm Tlw,2022-04-09 04:04:18,2022-04-19 01:04:26,188,94342,3861,3565,2359,8777,3276,489,3328
189,Done,Ldebgowttszs Rd Lpvx,2022-04-03 12:04:22,2022-04-19 09:04:53,189,56829,2786,1783,4070,1852,1272,9304,3502
190,Canceled,Iqqkv Fzs Sqhugpfuufhic,2022-04-09 04:04:18,2022-04-19 01:04:30,190,69264,9658,7228,2678,6618,8733,4161,9230
191,In progress,Lojsoipytw Zzzxbun Zbudtsdlxm,2022-04-04 06:04:36,2022-04-20 10:04:58,191,72171,1882,9846,8874,8449,3707,2350,3016
192,In progress,Quzi Yxgvlljdpxkck Yqfcvgnmb,2022-04-08 01:04:27,2022-04-26 06:04:26,192,50516,7210,7745,9457,8855,4061,6025,3794
193,Done,Fzftrvaoztems Olbeoqpkqmh Kzgvcuobwyjuw,2022-04-01 11:04:21,2022-04-17 02:04:28,193,50287,1859,5708,7588,7427,8407,7497,9566
194,Canceled,Eglg Wslvujqafgesr Jlfyzlgqs,2022-04-10 11:04:57,2022-04-26 09:04:54,194,49209,4350,6887,7854,7862,5585,8329,703
195,Canceled,Zpmcqimfvloc Aobezbihe Vozorklsa,2022-04-08 04:04:40,2022-04-16 03:04:16,195,99532,7543,7126,8230,8671,5690,3356,2218
196,Done,Fqfzqwt Ngfjvtejtx Rqelukkruo,2022-04-09 12:04:42,2022-04-20 04:04:41,196,49648,3476,5950,347,9271,3868,98,975
197,Canceled,Kdj Lmjggbbcdg Tuma,2022-04-13 04:04:28,2022-04-18 09:04:49,197,38668,5686,6101,4913,6,8735,1794,6127
198,Canceled,Ckbqhliuh Nadvedclo Vxob,2022-04-06 02:04:18,2022-04-26 06:04:58,198,61689,7562,5248,2824,6198,6092,3752,1099
199,Canceled,Orkb Anfhndkzw Ucgxdtv,2022-04-09 12:04:17,2022-04-27 03:04:28,199,67895,1471,7295,8601,539,2775,1367,4995
200,In progress,Guuhal Qhcigavepx Jvavgtmasomw,2022-04-11 04:04:44,2022-04-21 09:04:22,200,69212,4434,4109,6033,2903,9260,1049,2376
201,Done,Sgtghtg Ilfnskcxnl Nwxvcesyzdggt,2022-04-09 10:04:58,2022-04-23 04:04:10,201,43470,8457,4104,8924,7179,7244,2797,3535
202,In progress,Tmehayvbo Kysgnlnehcyh Lefvqoh,2022-04-08 08:04:21,2022-04-26 02:04:46,202,63500,6514,9421,8692,2870,2145,2152,6908
203,Canceled,Xpzmdzh Ixnbz Chtfasgea,2022-04-13 08:04:17,2022-04-17 05:04:38,203,60801,1519,755,6204,1163,5865,9462,2612
204,In progress,Ckw Km Fsaasandrpie,2022-04-06 08:04:42,2022-04-27 06:04:11,204,90177,9895,822,2302,7164,532,6357,8335
205,In progress,Uvs Xz Jaqr,2022-04-02 09:04:54,2022-04-20 02:04:08,205,79308,4210,4734,4546,3694,3302,272,381
206,Canceled,Paqkrtmdyjmys Ovflvoyoo Fowgcyj,2022-04-09 08:04:29,2022-04-20 10:04:03,206,50396,6659,4143,6135,4796,3013,3758,1443
207,Done,Drkxpxoatp Rgcau Vugppukbesly,2022-04-11 09:04:26,2022-04-18 08:04:59,207,67453,9837,9646,2620,5214,3546,9386,6446
208,Done,Jafpyhykzw Amxsou Vlufvqakdwccg,2022-04-10 03:04:00,2022-04-26 04:04:32,208,70861,8707,3613,4701,8382,2821,765,4468
209,In progress,Pwepa Lvxxhhwwvpx Ihko,2022-04-01 09:04:28,2022-04-22 05:04:29,209,67603,6205,2996,8134,597,7519,2846,6099
210,Canceled,Gm Hczw Jd,2022-04-07 11:04:02,2022-04-17 08:04:29,210,67200,1959,4106,7516,5028,1619,5628,6191
211,Done,Ej Ztnzpbdpfvu Uyjdqrbjfvq,2022-04-06 12:04:32,2022-04-17 11:04:01,211,91247,2945,8257,432,8472,9196,6848,1314
212,Canceled,Cswwqt Qbsk Fvzexmbos,2022-04-09 09:04:15,2022-04-26 07:04:30,212,44202,1418,1618,4034,1739,1715,1767,2415
213,Done,Eglwvjnjx Lymavycuzs Ez,2022-04-04 10:04:28,2022-04-23 02:04:59,213,40066,9907,8922,7407,5761,3803,9087,829
214,Canceled,Bneflmhvil Iqdtcaezoxcd Rjmryl,2022-04-12 07:04:33,2022-04-24 07:04:51,214,85737,9204,1677,6192,6554,4678,4465,9901
215,Canceled,Iv Jky Mcrpmkyr,2022-04-01 05:04:22,2022-04-27 06:04:12,215,59633,243,2935,6576,8015,3506,7881,5312
216,Canceled,Umgrgcawjgksh Jrkrfmcj Igp,2022-04-03 05:04:41,2022-04-16 11:04:19,216,51866,3853,2052,9159,5446,2311,9722,4698
217,In progress,Gwoodbemwvf Bqyoxtvhuxosr Oexhlabzzx,2022-04-06 11:04:09,2022-04-26 01:04:40,217,93820,2736,4773,232,7222,1814,7909,9358
218,Done,Logdlqzuljisz Crfxinrmjsej Dljho,2022-04-12 07:04:19,2022-04-17 08:04:53,218,64006,8465,652,7937,7897,6964,4070,4574
219,Canceled,Ir Rwtbwptynk Sndkxelddnztw,2022-04-05 04:04:41,2022-04-25 05:04:46,219,34293,2761,2960,4675,188,1651,9300,3438
220,Done,Mwpap Oqpzynoohgk Bqqg,2022-04-02 08:04:22,2022-04-27 03:04:42,220,69251,7167,6357,5918,5464,980,2079,8096
221,Canceled,Rtddajzowop Otjtvyiuxpv Chmxmrbvxq,2022-04-13 03:04:43,2022-04-23 08:04:33,221,67107,6189,1124,2384,5662,4653,3448,50
222,In progress,Ervlo Xqvszufw Klmxmd,2022-04-07 10:04:15,2022-04-25 06:04:09,222,71339,8193,9396,260,6643,9146,7409,7862
223,Canceled,Ddqhbfnbnx Kesgzotgq Zzxcpdczkcb,2022-04-10 12:04:02,2022-04-26 11:04:35,223,67210,5051,3466,6515,4364,9571,5295,3420
224,Done,Hlasmyh Krqubioaqour Fsrfdpuddwqjy,2022-04-08 03:04:03,2022-04-21 11:04:06,224,33025,9423,8520,8192,7512,3405,2822,903
225,Done,Iwlixgrzyt Otptfuplqrtj Jcstzxmumstrc,2022-04-03 02:04:02,2022-04-18 10:04:37,225,76802,7024,9033,5193,8692,2081,7633,1660
226,Done,Jhwzmheh Sskjhhceuffyb Ki,2022-04-08 07:04:59,2022-04-16 06:04:26,226,81040,9041,6134,5590,3560,6808,6471,2371
227,In progress,Vb Noxed Lofob,2022-04-11 01:04:18,2022-04-20 12:04:32,227,44515,4384,1916,8047,7107,587,6047,2831
228,Done,Wahpmop Msdzfv Riebptqbtqfrs,2022-04-01 06:04:25,2022-04-20 07:04:09,228,78625,103,8767,2851,5586,2668,763,7542
229,Done,Xp Wapgrngrvl Vighbzmt,2022-04-08 09:04:25,2022-04-22 03:04:47,229,91615,3499,508,5875,2147,9031,2318,2772
230,Done,Zrbumcbvcr Ray Rpgmosjlys,2022-04-01 08:04:32,2022-04-18 07:04:50,230,90598,3139,7910,5974,6898,2024,8147,9428
231,Done,Htjmc Fjmakxjdyq Jtlzy,2022-04-05 09:04:43,2022-04-19 06:04:33,231,46365,5708,7158,6632,6456,4145,7377,5045
232,Canceled,Rm Lyedkdjysoiyy Axbmqeun,2022-04-02 11:04:00,2022-04-20 08:04:19,232,58316,6191,4555,2838,671,3570,7752,5286
233,Canceled,Szge Skarsczgfclrz Rtf,2022-04-07 01:04:50,2022-04-23 08:04:49,233,48939,496,987,3248,5755,4971,76,8862
234,Done,Vtjiervlkhtrf Emdif Fqkaecdv,2022-04-05 07:04:53,2022-04-19 02:04:43,234,90488,1454,1363,3846,2417,1018,7863,7540
235,Canceled,Qipgbjjzaepyp Tjd Akanzdqysxhmt,2022-04-04 05:04:22,2022-04-17 10:04:27,235,50703,2911,7384,7537,4365,2382,6284,1875
236,Canceled,Hmmmimkinafpx Jygszbwjkjk Htoszdymrkz,2022-04-05 06:04:25,2022-04-21 11:04:57,236,63407,7145,8357,1320,5535,3062,8376,6334
237,Done,Odqlz Rdh Rqdd,2022-04-06 03:04:57,2022-04-27 06:04:55,237,92474,1108,2531,3066,3876,387,7048,8982
238,Done,Tuozxgcbsomoa Kudoblsnmzk Zuci,2022-04-09 11:04:57,2022-04-22 11:04:47,238,81258,7578,3608,913,7761,9207,2955,6491
239,Done,Uxfmxtsvkw Pgv Nglxbgfw,2022-04-10 06:04:42,2022-04-23 12:04:36,239,48239,7565,7017,7139,3124,2993,3271,5815
240,Canceled,Umdgvdbp Fubpncjt Fiagq,2022-04-03 04:04:30,2022-04-27 11:04:07,240,48785,3886,5031,9379,4673,9575,5919,8723
241,Done,Dsjblahtgximb Bxrlri Ctfeacouzbsq,2022-04-10 03:04:20,2022-04-16 08:04:51,241,87535,1754,9504,3472,9348,7740,583,8704
242,Done,Ytsl Pvydoiumxunbl Jlcfmjgn,2022-04-12 03:04:58,2022-04-18 07:04:47,242,51246,4215,6613,708,3141,8845,9075,9524
243,Done,Nkncmfuvaj Pr Akpsfrymw,2022-04-07 05:04:42,2022-04-17 01:04:34,243,55420,9852,3111,4201,8957,5436,9012,9906
244,Done,Joyxguxvf Yxwrhe Yzcvevymkgz,2022-04-13 06:04:51,2022-04-23 05:04:22,244,38053,9998,9020,766,3946,3920,1240,127
245,Canceled,Keuxwk Nxtswosnxcez Tqtmp,2022-04-02 07:04:14,2022-04-22 05:04:39,245,68821,2185,549,7022,3579,5934,7967,3441
246,Done,Pumxxkt Hojv Bjeeigjehju,2022-04-10 06:04:01,2022-04-28 04:04:47,246,39696,7991,9070,9634,9070,2892,2418,5667
247,In progress,Wb Qtxkwro Mwfzqgxfpb,2022-04-04 06:04:55,2022-04-27 12:04:48,247,64012,9389,5802,333,2865,7557,6918,6166
248,Canceled,Svvbyazxbz Yt Gnmsqvkmm,2022-04-13 04:04:31,2022-04-24 01:04:04,248,92795,7224,6052,3728,2157,7963,167,3511
249,Done,Djyvlvgzijccx Qgtpmxeip Lpovncj,2022-04-12 07:04:55,2022-04-28 12:04:07,249,35440,5920,6209,9909,7831,4460,3777,4024
250,Done,Rawcn Gotxkws Ahfwnjr,2022-04-08 06:04:54,2022-04-20 03:04:55,250,63995,2417,566,4770,5773,9929,432,6774
251,Canceled,Eljmkcifnvlrs Bwqsusrxxqru Gvhvkcdnqh,2022-04-07 08:04:13,2022-04-20 05:04:11,251,37277,1754,9277,6186,3402,766,4541,6801
252,Done,Ite Afzleufaeq Oskg,2022-04-07 01:04:45,2022-04-28 02:04:11,252,92494,9638,3221,8075,6108,8027,8674,3122
253,Done,Qov Yfaplngwwid Zylpm,2022-04-07 10:04:22,2022-04-22 01:04:21,253,52423,8380,6315,5765,3415,7020,8717,4668
254,In progress,Ocjw Oar Zvuymy,2022-04-09 05:04:08,2022-04-19 08:04:31,254,40189,5553,1051,7422,8887,3176,4971,7455
255,Canceled,Pxshcwowj Mmdoetftoqph Hfzioofrjkb,2022-04-10 09:04:20,2022-04-20 02:04:56,255,71520,7378,3817,5422,4049,9394,3347,6393
256,Canceled,Aj Tcpxuzaslt Upit,2022-04-06 10:04:42,2022-04-26 11:04:49,256,44363,8159,4447,4349,3910,6312,4315,2400
257,Canceled,Fzou Ip Hsikoeyxkxzgo,2022-04-13 09:04:29,2022-04-24 01:04:16,257,47743,8730,5945,8926,3286,3079,9609,861
258,Done,Rvnptuoo Jv Ubirjrjpp,2022-04-12 12:04:47,2022-04-19 03:04:51,258,88432,7684,3102,1122,1740,7354,3325,7995
259,Done,Aapomnlt Rttvpqmbnzjn Opznxbly,2022-04-05 02:04:48,2022-04-18 12:04:56,259,97311,4943,4599,5935,1011,3509,5701,1336
260,Done,Dunsbha Shelxkc Fhurjb,2022-04-07 08:04:21,2022-04-25 09:04:13,260,42303,5649,8025,5189,4495,2950,438,6424
261,Done,Dgcvvmwyehl Tyj Zpyqu,2022-04-05 03:04:08,2022-04-19 03:04:26,261,48286,3168,3470,2290,7658,5468,4470,7855
262,Canceled,Zs Wadrqxb Hstwuqpj,2022-04-04 08:04:48,2022-04-18 07:04:40,262,98325,2729,1736,8533,2446,6361,2168,6988
263,Canceled,Acxp Egazjcwy Jlwoxralav,2022-04-05 11:04:23,2022-04-16 05:04:01,263,72670,3690,7260,9983,3677,2083,3509,4025
264,Done,Sl Ovn Bckoypfqnb,2022-04-13 06:04:10,2022-04-17 12:04:59,264,31607,6222,6066,6453,4543,9117,6929,7722
265,Canceled,Qhabhmuvtvf Vy Mumzfvfgnmc,2022-04-09 02:04:38,2022-04-27 08:04:39,265,78958,5984,1302,4245,1350,9216,888,8161
266,Done,Nhmrqy Wnba Zegkhgmt,2022-04-08 07:04:38,2022-04-20 03:04:51,266,68032,4805,2961,618,1839,2568,643,3090
267,In progress,Ffyqas Ddd Dwvnhubqkezwy,2022-04-05 07:04:36,2022-04-27 05:04:34,267,76212,775,9675,4345,2071,1989,2357,2570
268,In progress,Emrqab Mskxrlfopuxgk Krfw,2022-04-14 01:04:43,2022-04-21 05:04:20,268,39171,6126,4135,6659,9978,9353,3994,5884
269,Done,Ggwmrx Pauwtv Lpqdvotf,2022-04-03 01:04:46,2022-04-25 03:04:25,269,61966,2677,6566,7157,563,649,5650,4663
270,Canceled,Coc Hwbllg Wqwtwgjqdacns,2022-04-03 11:04:06,2022-04-25 02:04:11,270,98967,1713,8749,3385,3287,4706,9739,8870
271,In progress,Jeyczmmhzrpw Ufjnux Hdzcakxlhqh,2022-04-03 10:04:38,2022-04-18 10:04:23,271,41882,9001,1408,7971,6850,5468,7382,9559
272,Done,Anzffcm Xcybgb Miefsppalo,2022-04-05 01:04:29,2022-04-29 01:04:45,272,91643,2731,9142,71,9539,8920,2489,5077
273,Canceled,Dcxn Jeues Rebmgs,2022-04-13 03:04:41,2022-04-17 05:04:40,273,46265,5700,6779,9004,3231,7227,3080,8346
274,Canceled,Daceswcdqvkoz Srnpkhdkulrqr Raz,2022-04-06 05:04:42,2022-04-17 05:04:31,274,78054,9813,5280,8503,7634,1730,9194,4524
275,Done,Xe Gt Iavv,2022-04-03 02:04:43,2022-04-18 11:04:44,275,79673,8243,2622,910,2915,8696,7557,8759
276,Done,Cjexkoldnk Ezrr Ktjhqpsdbziv,2022-04-13 05:04:22,2022-04-17 10:04:20,276,34627,4300,2974,4801,9794,3688,544,3790
277,Done,Nszjiqkukjg Guetjjw Kaxk,2022-04-05 12:04:03,2022-04-18 12:04:49,277,37578,6543,4444,5271,6327,7704,7199,157
278,Done,Kqybnatkf Bgdbv Hbwrba,2022-04-02 05:04:15,2022-04-26 09:04:28,278,64741,8498,2157,5420,7545,9994,2255,1056
279,Canceled,Xfolo Waxi Unxrhebqual,2022-04-10 06:04:33,2022-04-27 06:04:53,279,88025,5119,4580,3106,9674,4669,2483,1285
280,Canceled,Wc Wmxnjblft Ojoig,2022-04-05 04:04:19,2022-04-26 07:04:02,280,53572,657,6074,6979,4235,9585,2309,7887
281,Done,Acivwbo Yqwvvgzvu Uiwpnsayqg,2022-04-10 09:04:20,2022-04-27 12:04:56,281,78026,7088,2711,4281,8028,3936,4467,8823
282,Done,Stjx Gnz Tf,2022-04-08 09:04:03,2022-04-21 02:04:16,282,95210,4750,1649,6255,2177,3581,9472,3393
283,In progress,Wextlwlwdarku Koqgpccqwfowd Yib,2022-04-04 06:04:32,2022-04-29 01:04:42,283,67834,4782,8796,1091,9610,1649,7012,3437
284,In progress,Prpuqqkoylnxc Vmxjocdjbaj Csy,2022-04-09 01:04:27,2022-04-21 07:04:34,284,35708,4507,1495,2986,8844,9366,6538,9531
285,Done,Adz Stjesub Ndafjiyquopq,2022-04-13 05:04:31,2022-04-24 06:04:39,285,53940,3823,3315,8633,4383,5217,3136,3722
286,In progress,Ifomwcsnnmbu Mjykfv Jwmbrw,2022-04-09 04:04:11,2022-04-19 12:04:21,286,97663,3327,9107,3912,9573,5123,9704,2720
287,In progress,Vylhqshqwmczi Vdaqvzhte Igqfdsguckdu,2022-04-05 10:04:30,2022-04-23 03:04:58,287,99287,8214,2137,3119,9883,4418,9315,5491
288,In progress,Mahjnfk Llvrkiybeq Ho,2022-04-09 07:04:34,2022-04-17 04:04:06,288,94375,7349,2181,9839,2104,5915,7409,8020
289,Canceled,Luwgkl Zhfctnag Jnsnxnrzunzfc,2022-04-04 05:04:09,2022-04-28 03:04:00,289,43536,359,1657,6061,6972,1888,2183,1828
290,Done,Zehrjaukkf Wtl Cqcvaw,2022-04-01 11:04:51,2022-04-27 04:04:59,290,68218,9545,129,4971,7347,9904,7528,9311
291,In progress,Qpxdwgzywl Rnwcvdmtnx Ufqooybpgzlq,2022-04-09 07:04:52,2022-04-20 07:04:34,291,55081,2915,777,1108,9657,3956,7622,4087
292,Canceled,Dwjl Fnwrhwvd Kyny,2022-04-13 11:04:12,2022-04-19 03:04:58,292,41768,6926,6597,3337,519,8542,8730,3660
293,Done,Oy Dujjhge Ssyh,2022-04-13 10:04:02,2022-04-27 12:04:32,293,70206,291,9789,4887,2562,7728,7809,3803
294,In progress,Szlmhczclvkm Zrqkbfjwlya Mipitw,2022-04-03 08:04:20,2022-04-28 07:04:53,294,32845,9428,6339,6829,1347,7288,2567,5298
295,Canceled,Ozwt Qekjpkd Dgxz,2022-04-06 02:04:31,2022-04-27 03:04:29,295,47539,1312,9527,7629,7292,5557,8501,9177
296,Done,Qmvdhprbvmcgh At Yxvfkc,2022-04-08 04:04:20,2022-04-26 01:04:04,296,83729,9063,4696,3743,2615,1778,9625,1093
297,Canceled,Fdfigcyldd Nvng Zdunjlfinl,2022-04-11 09:04:28,2022-04-28 05:04:58,297,64600,5893,346,1580,831,5582,654,5580
298,Done,Cruzjypdx Cum Zyyootzuhb,2022-04-08 04:04:59,2022-04-22 02:04:37,298,57565,8765,4305,4865,7563,7675,8072,9557
299,Done,Orlecqwbydjk Clje Uzy,2022-04-08 07:04:13,2022-04-23 01:04:10,299,88261,4566,4774,7963,1042,2670,5669,4646
300,Done,My Bfxctf Rspcdbthfcz,2022-04-11 03:04:15,2022-04-22 12:04:50,300,64923,4033,3150,2075,4568,5302,2992,4820
301,Done,Sait Wffx Skoucuuudyx,2022-04-06 01:04:29,2022-04-20 06:04:51,301,57617,2937,4521,6907,9790,4639,1322,5722
302,Canceled,Lxl Qr Dad,2022-04-01 05:04:53,2022-04-23 04:04:32,302,60459,5769,9914,3527,1732,1920,1704,2167
303,Canceled,Finusug Shwwu Damkdkred,2022-04-07 12:04:23,2022-04-28 04:04:17,303,76442,1771,7669,319,7587,1391,5655,3910
304,Canceled,Pxbplvm Plmezbvi Nd,2022-04-03 11:04:37,2022-04-20 05:04:24,304,66753,943,5909,9134,5799,2817,4673,3700
305,Canceled,Kihkeanuas Ouyzmm Eswxv,2022-04-09 12:04:47,2022-04-20 08:04:31,305,56646,9910,481,1936,5942,4067,8965,1000
306,In progress,Tcnnszzqqg Pvovak Xqlldndynf,2022-04-03 12:04:26,2022-04-18 03:04:19,306,82330,7534,1757,4036,7306,7649,9491,4714
307,Done,Hd Mkluoxyimivb Upyeskzrkwzd,2022-04-12 07:04:49,2022-04-20 09:04:22,307,42134,3686,4980,7042,5736,2024,8428,9801
308,In progress,Siek Tfshteofo Eyjczclxdfo,2022-04-01 08:04:55,2022-04-16 10:04:35,308,55737,9576,2916,5086,2046,3891,7263,178
309,In progress,Vlm Qzvtyrz Kwc,2022-04-12 12:04:05,2022-04-23 04:04:14,309,92943,2206,5066,4079,1021,5501,3168,1482
310,Canceled,Tt Ulyzehfth Ptobbl,2022-04-01 09:04:40,2022-04-25 03:04:07,310,56050,2908,1086,703,9171,8861,2435,3938
311,Canceled,Kaaalmflviagj Oabwfykybp Kp,2022-04-11 02:04:52,2022-04-25 04:04:42,311,64933,1817,3528,5645,83,7084,6202,5197
312,Canceled,Xffctfc Cpfutiydsgazj Goaeugzkaqc,2022-04-08 05:04:58,2022-04-25 02:04:15,312,47897,3669,1033,2136,7266,2297,1305,6382
313,Canceled,Runirn Ihxdzpppj Bxfvi,2022-04-01 08:04:33,2022-04-26 05:04:11,313,84190,1354,2678,984,662,6768,4605,6934
314,Canceled,Gq Qjy Rdpyakfwgku,2022-04-09 09:04:29,2022-04-22 10:04:08,314,93028,5411,8595,9054,6347,4856,9679,3409
315,Done,Hoz Oqt Qnkgdpwpro,2022-04-04 07:04:42,2022-04-24 04:04:27,315,44227,9160,1308,8534,9937,9841,3768,337
316,In progress,Hgcmfrpgbnpuw Fmdkgyb Zupkd,2022-04-03 06:04:00,2022-04-24 12:04:31,316,31537,2785,9007,5633,6317,8365,2390,571
317,Canceled,Ealiuisunfzgk Korlehdblgt Ioeaxayx,2022-04-11 06:04:52,2022-04-26 03:04:38,317,59533,9192,6012,6866,6291,7874,8970,7351
318,In progress,Rhuasdudr Yhmmwddfykr Cqkhidiondid,2022-04-03 10:04:30,2022-04-16 04:04:03,318,93322,8895,4613,9339,6761,9577,9624,9539
319,In progress,Cdcyaiwepeg Fmqfl Pvyr,2022-04-11 03:04:09,2022-04-19 06:04:02,319,39433,8448,4119,90,737,5580,3638,283
320,Canceled,Zlujhee Rhwyazk Ay,2022-04-11 12:04:44,2022-04-18 07:04:48,320,83392,4089,5384,2663,4314,3696,5784,3873
321,Canceled,Woaawmovaqc Nabvrvlvsgtg Dbh,2022-04-03 05:04:20,2022-04-20 07:04:57,321,66648,2923,1616,4123,2076,9261,6729,5288
322,In progress,Ac Srii Foecqvmszbtdz,2022-04-11 01:04:48,2022-04-23 11:04:29,322,60162,8165,948,2151,9618,5423,7460,4246
323,Canceled,Abpjxfrrsghpw Bllsegfarjfb Laogvsnk,2022-04-13 06:04:55,2022-04-16 09:04:56,323,52123,4426,6107,1408,1623,3457,5695,4781
324,Done,Eoumfigcksb Wo Usdtfrtn,2022-04-11 08:04:26,2022-04-17 11:04:10,324,37991,5510,1889,8422,6393,3893,8325,7903
325,Done,Gpkafb Ryilwqyhjsa Kguylzngckeip,2022-04-11 10:04:23,2022-04-16 11:04:24,325,67406,7302,8870,9625,2053,4447,8956,1345
326,In progress,Eyneng Eogvtdyegwo Ispgdz,2022-04-09 12:04:04,2022-04-28 11:04:05,326,93511,3175,7704,2673,7977,6610,5006,2676
327,Canceled,Afvggupwu Yukybijpf Rso,2022-04-11 03:04:40,2022-04-27 04:04:44,327,68390,3863,6895,8327,5258,8832,7562,6490
328,Done,Xmmx Rcubqbxewduh Pytyvnezdfmhp,2022-04-11 10:04:47,2022-04-17 05:04:01,328,95954,7684,9892,2034,3532,9337,5943,9302
329,Done,Acedhcawtg Ptly Hmxnkydxrdtb,2022-04-10 11:04:16,2022-04-26 07:04:23,329,41387,7269,2438,413,7634,8058,4378,2149
330,Canceled,Rbquawfbvwul Be Eotyooce,2022-04-12 08:04:36,2022-04-16 02:04:15,330,53053,2435,6356,2180,6921,7235,173,152
331,Canceled,St Hjrimbna Ecnmf,2022-04-11 03:04:02,2022-04-28 04:04:16,331,36953,3584,8823,5638,5458,5725,461,4411
332,Done,Ehhjb Kqzt Wiojil,2022-04-11 11:04:09,2022-04-25 05:04:23,332,45949,9983,1313,651,1649,814,4008,3174
333,In progress,Wz Qx Pqvz,2022-04-08 03:04:38,2022-04-20 07:04:59,333,95914,1163,1929,187,5866,3718,2323,6042
334,Canceled,Zjgsuhlhc Lkvdcw Cz,2022-04-06 08:04:21,2022-04-27 07:04:02,334,30933,5187,8928,7268,8009,768,3243,4206
335,Done,Pflxzyyfcu Twkvcrwxefh Ip,2022-04-01 05:04:43,2022-04-28 03:04:13,335,77845,1921,6460,3359,6762,8671,7401,7534
336,Canceled,Kvfoqrowg Llwvkhsgwq Mafeumancw,2022-04-08 10:04:55,2022-04-24 12:04:45,336,48105,1949,7419,3583,4847,5702,3581,635
337,Done,Cjpvwhm Eist Rrxqevyds,2022-04-11 02:04:02,2022-04-22 04:04:17,337,73567,8471,6956,4490,3360,8891,4116,4430
338,Done,Kzoevfnit Cqhmku Krh,2022-04-10 04:04:39,2022-04-22 04:04:48,338,68678,2001,3926,3658,542,3652,5511,8692
339,Canceled,Vwmtvmyh Nmplubvseed Gaifzdva,2022-04-05 07:04:57,2022-04-18 01:04:07,339,52244,8215,2576,3655,4823,7227,3694,3716
340,In progress,Zmnaoggthmu Br Ivnvcoyzxoyj,2022-04-11 05:04:00,2022-04-23 05:04:20,340,51332,6973,2611,6223,9803,6950,268,1615
341,In progress,Htpnad Hhnjhkxzov Ksbudaraqo,2022-04-04 05:04:39,2022-04-22 12:04:37,341,37679,3299,4617,2868,9723,6685,5000,8390
342,Canceled,Uqizk Qgzg Beluzrbflo,2022-04-03 09:04:11,2022-04-17 09:04:55,342,87556,2591,2344,8470,8052,5420,5061,9580
343,Done,Uygorzahhpger Ulqrmbr Hdmnvrswnoczj,2022-04-04 10:04:51,2022-04-28 07:04:42,343,54957,2222,6065,370,5369,7062,9024,6355
344,In progress,Wkcpt Rbubwg Kb,2022-04-07 01:04:35,2022-04-18 05:04:18,344,76263,4448,6261,7279,9505,4334,4199,7926
345,Canceled,Vptjocnflvcz Liuukj Zqowwoh,2022-04-07 02:04:21,2022-04-26 03:04:59,345,93474,3899,1797,5024,9562,8786,4269,8361
346,Done,Oefqadfrpoen Idru Xsdyebedvain,2022-04-02 12:04:29,2022-04-16 08:04:10,346,35214,7882,4376,4923,1235,4671,4620,5008
